Latitude (degrees),Longitude (degrees),Temperature (K),Specific Humidity,Wind Speed (m/s),Soil Moisture (m^3/m^3),NDVI,Actual result,Predicted Result
13.722717209625209,39.89050950660782,305.62484594400854,0.0042868997076930485,5.9902062480501765,0.13393161625894312,-0.24531264974692582,0,0
5.515385259538932,36.497936825045116,296.7374647991647,0.001209591835195492,11.509170931523652,0.14593348569970382,0.6514898705342314,0,1
9.192777778,42.439722222,300.5733947753906,0.00260534230619669,7.987929914914198,0.061434053,0.1291414648294448,1,1
15.82403486266268,45.18576628070326,305.24888454259434,0.006951915816986516,9.65537179860993,0.14809759892057656,-0.6216326934167642,0,0
5.8863097496656,39.146736959756524,286.25332128768287,0.0021658340490468345,9.266690036008447,0.097183672830986,-0.21283892363564383,0,0
9.960833333,42.624722222,285.1622619628906,0.005596718285232782,7.802294774782547,0.07750254,0.0617006346583366,1,1
9.116666667,42.260555556,303.1983337402344,0.00485923420637846,5.934302053633542,0.06597838,0.0201674290001392,1,1
6.5924493772453125,44.24809277320495,278.2692887963296,0.002585397689256498,1.3938521004278475,0.14278067280681003,-0.42065350255474354,0,0
10.773055556,40.215833333,302.7797546386719,0.003749112598598003,3.219288623319088,0.07981193,0.4058624505996704,1,1
4.985424708650739,37.22940185340196,294.382805849572,0.002337839595043077,0.0,0.08912578041792393,0.7647698936191205,0,0
0.3830736267172193,37.355828246774415,286.0535467417523,0.006582720806260372,12.145178304341467,0.33383252115449424,0.032003895852790565,0,0
8.46869939319493,48.3261414865964,291.46387870607657,0.0022476299055409488,12.587803260197042,0.21729651073773523,0.7907050456024061,0,0
-0.8793826396914287,38.1784367865013,271.0430574391635,0.004247012839462861,0.0,0.26598983151952266,0.6798474176524871,0,0
9.316666667,43.083333333,298.4122619628906,0.003363144816830754,6.278953286127662,0.14574409,0.3061991333961487,1,1
8.576388889,43.505277778,292.9039611816406,0.003852644236758351,7.236942823324583,0.059369747,0.2516402900218963,1,1
5.929444444,43.416388889,283.5277099609375,0.004688001703470945,3.509641423316464,0.16179362,0.1696904897689819,1,1
2.601666667,35.0325,293.6721801757812,0.006416209507733583,7.192268413690273,0.1757851,0.3154160380363464,1,1
7.118611111,40.044722222,283.7583923339844,0.002665500156581402,8.97327504041987,0.113010876,0.1790751069784164,1,1
9.577222222,45.466944444,305.4813537597656,0.004860591143369675,3.559443899948411,0.088606805,0.2981660068035126,1,1
-0.04284485657359843,37.56189354371395,291.93212633637717,0.002178348650503681,16.18285787461951,0.23729285513797177,-0.5182552663171813,0,0
4.944387051064151,37.44074243390978,285.59987483192225,0.007970957585013313,3.5165982047465025,0.14725118945104035,0.026962207248022334,0,0
9.50788271242202,40.84111989191499,292.5202293165611,0.006486269758084461,5.675124811577318,0.1395353724958347,-0.17141828567064762,0,0
9.6459289751018,45.450653972958804,313.3885926652088,0.003447413050882725,11.338432979231733,0.025873851171440324,-0.2312344382203093,0,0
2.5712555912970276,34.933812763717675,301.42210514386875,0.004830614420325388,3.0696254512608423,0.13224633725007762,0.013509321671534014,0,1
3.564659015857474,37.561350864275,274.45710557270706,0.006112487299361706,5.770328977629848,0.28244811353836535,0.5119975694151967,0,0
8.539606122622741,42.82840393860814,297.3290016110223,0.0,1.842844609505367,0.06969371478641398,0.09133633440036498,0,0
5.805555556,43.556388889,281.9057312011719,0.004765314515680075,5.611759776257852,0.16641285,0.414814829826355,1,1
9.85,41.416666667,295.6259460449219,0.004030935931950808,2.888929857734911,0.08309848,0.0290652010589838,1,1
9.466666667,41.3,302.5780029296875,0.003699826775118709,6.398491586942542,0.07342398,0.4327447414398193,1,1
9.824304340156958,43.274057575757936,300.4044694896562,0.0029957220949406466,10.886091674920465,0.02808769401402529,-0.6586379216139211,0,0
6.517935294546221,46.681997718646805,291.9981319810304,0.003940656814773229,11.380094169843316,0.15593600011079667,-0.11416034653550011,0,0
6.852222222,42.8325,279.5554504394531,0.002361351856961846,5.359138030955118,0.14066316,0.2176933735609054,1,1
6.59686301670663,45.80757814314805,284.13931140239407,0.002105145482668532,10.691333519487618,0.15798048508770035,-0.25166901878874365,0,0
27.3487903004652,40.87225538704555,297.1132147318624,0.014388935791171797,7.1742487687372565,0.3004739707755869,1.0,0,0
8.100840365023764,42.87407614112754,298.54258091605845,0.003340542842321468,11.102091508398246,0.0987345504759638,0.8345326447465358,0,0
28.678444216588,47.967165792801964,285.4197043908649,0.00864865323499023,5.405500863415728,0.03812515132972026,-0.019148116013296468,0,0
9.504166667,44.073333333,304.4443054199219,0.002802873961627483,4.731909642561478,0.061399743,0.0786639153957367,1,1
2.601388889,35.044166667,293.4544372558594,0.005785280838608742,8.168926211211012,0.17317893,0.3699462413787842,1,1
11.362777778,39.986666667,300.3482360839844,0.004775604698807001,2.535841156394114,0.078765176,0.5871639251708984,1,1
3.138333333,36.910555556,295.1386413574219,0.003000502707436681,10.16336362300682,0.11651378,0.1056357994675636,1,1
0.871666667,37.003055556,283.6195068359375,0.004075473174452782,1.313211121496774,0.26089245,0.3122476637363434,1,1
8.154240880426153,40.32590620489789,284.603667311439,0.005957888532379232,4.15724824933588,0.16306359379087065,-0.671985466379428,0,0
2.1731480766598095,35.36146913458534,291.5130116621948,0.0017654882154258295,10.948339938610292,0.12450872712612018,-0.13793881885609016,0,0
3.839722222,41.175277778,274.2023010253906,0.003299546195194125,12.0341936134503,0.19238557,0.4076983332633972,1,1
9.720866388909975,44.334121248600255,308.2642934352261,0.0037382430713192296,0.0,0.05597991121242355,-0.23045963108117018,0,0
1.4687322445850857,36.82965233024139,299.5785570205496,0.0056027277542433675,0.0,0.1532154091121211,-0.7717108780958954,0,0
22.073333333,36.603611111,297.8224182128906,0.009021280333399773,8.9659102776492,0.16106191,0.131856694817543,1,1
11.116666667,39.852222222,294.0850219726562,0.006459058728069067,5.756855472321611,0.12673618,0.4895913898944855,1,1
2.191944444,35.805277778,289.6280517578125,0.004879006650298834,5.411043392713383,0.16852628,0.0957183614373207,1,1
11.121009262192986,40.39629444896483,295.77265555716616,0.00307742543361216,6.442041033970684,0.0408980772843222,0.7802337789249529,0,0
9.795833333,43.776944444,306.2499694824219,0.005905918776988983,7.036269161573671,0.06603369,0.0289247948676347,1,1
5.89596211936535,36.43071233417518,290.9729337807916,0.005619388589142076,9.657415535065754,0.03186888136802493,-0.5951681109592422,0,0
15.88118031639779,44.48533456622436,299.68155275948516,0.003364284887150527,0.6683301741555212,0.04836462238146199,0.7975820406109169,0,0
0.8860375665901665,36.487864377740024,307.32764327280114,0.003786129471443068,0.0,0.053512493652288357,-0.8444867722333345,0,0
2.316164482101782,36.12218129135509,280.161269747955,0.00488970168574546,0.0,0.21093465284058646,1.0,0,0
9.926522006818992,44.956022168581,297.83810006647764,0.01043934094185127,0.47251872938241846,0.01831237612298354,-0.5839579389825805,0,0
12.250833333,39.6925,300.0523071289062,0.005138149950653315,0.5561386885346414,0.07661822,0.5877725481987,1,1
8.619658528202525,42.98871526484903,305.3801010617212,0.002975127694295213,21.229108189920687,0.07045724635695318,1.0,0,0
11.504444444,40.055833333,302.9212951660156,0.003440635278820992,10.01881075603316,0.08031076,0.2704652845859527,1,1
17.022871367497743,54.65589422103223,309.6318191467821,0.00222847976303268,10.635528640073593,0.02815387443411202,0.18492927732735004,0,0
3.168333333,36.41,297.9068603515625,0.003102611983194947,3.864027854359959,0.17459464,0.250958651304245,1,1
8.937222222,43.045555556,299.9452819824219,0.003044716315343976,13.27985879960634,0.09954773,0.2666521966457367,1,1
0.55,38.033333333,275.8334045410156,0.00481090135872364,7.077352444190794,0.31754658,0.3992467224597931,1,1
16.612440955765646,42.62808253477305,290.566286587155,0.008380841010654706,8.567246482855769,0.26175032348635785,-0.20863718316074148,0,0
9.617222222,41.740833333,299.0186462402344,0.004266445990651846,6.680010581173546,0.05708526,0.3957789838314056,1,1
19.319166667,37.268888889,297.9854125976562,0.004343274515122175,6.683461488670253,0.13346417,0.0482758618891239,1,1
6.150277778,46.3,291.6529846191406,0.003853903850540519,3.216784854827629,0.055417437,0.019433420151472,1,1
16.710555556,42.837777778,292.6888732910156,0.009303315542638302,1.033732580355463,0.20003761,0.1604197919368744,1,1
6.437482736705234,47.87012807195557,296.3054212288529,0.002888480190601496,18.25551523325042,0.10349589798115245,1.0,0,0
9.713888889,43.489722222,294.6129455566406,0.003019322408363223,4.985379986420829,0.05573921,0.3348747789859772,1,1
12.46747900097687,39.72738549626394,289.02720752666346,0.001001631661099859,15.555589489636379,0.026545768968323523,0.19014419680969685,0,0
0.10537383741413692,37.43971560474033,266.0962672863587,0.0042685556560017966,5.2672242976556145,0.3182969035908862,1.0,0,0
10.005277778,48.840555556,286.4916687011719,0.007442280650138855,4.708177200573094,0.22771515,0.1234645694494247,1,1
8.565489163364617,49.82104587788956,277.2334206834507,0.0011702415015077145,2.3808348825273518,0.055433950864775164,-0.5609323998786732,0,0
10.455040180499216,39.89758797583848,284.7733211217036,0.010747873486451294,8.78376914211582,0.14782186699953434,1.0,0,0
3.155277778,36.813888889,294.2626037597656,0.006337780505418777,12.28586268211787,0.11746327,0.1296114921569824,1,1
9.56840362645541,42.87089522879194,302.9947458154297,0.007549639458073033,0.8921626608838302,0.1335452360522715,-0.17828929277229755,0,0
9.829319445950102,48.98666025583086,284.10097835838025,0.011381593446233712,0.0,0.2321371634801094,0.026136517095407277,0,0
9.67,43.429722222,294.9638061523438,0.002727451035752892,4.632815953723433,0.057372026,0.264611154794693,1,1
11.244185718577647,39.56387331042046,295.26349000946385,0.004789835036537181,6.583157312004835,0.12397400398760622,0.8754959663273203,0,0
3.557034462210015,37.793186043559004,288.64222476644335,0.00436706203930023,12.983245695045035,0.09657270018934272,-0.25949365627605214,0,0
0.383333333,37.166666667,286.8818359375,0.005033649038523436,0.7983427373319055,0.23942159,0.3342934250831604,1,1
0.600277778,36.966111111,279.18212890625,0.005103952251374722,4.492348854574168,0.266271,0.3853718340396881,1,1
-0.175833333,37.715277778,278.1672668457031,0.004786557517945766,4.024569982932989,0.33163077,0.0744759067893028,1,1
2.280555556,35.809722222,288.7239074707031,0.003910103812813759,6.132669546930617,0.17821686,0.2582755982875824,1,1
15.05113027167611,45.07147208435206,297.72138436551654,0.009120945851836718,11.281250695782584,0.10066162027874771,1.0,0,0
0.2744380951972911,37.96136882490073,272.1779772040866,0.002152696653948658,19.76951838168123,0.3803001449997196,-0.37342570033256545,0,0
-2.754307743445553,40.80555224573042,287.1295982579171,0.004995818997939057,8.709849961694822,0.2768195816198609,1.0,0,0
12.488609413787096,40.05162221583449,302.91577868110494,0.005831770808742118,14.449604398216835,0.1657584585983504,1.0,0,0
21.428888889,40.052222222,294.2671813964844,0.004949164111167192,6.249484574412062,0.1552395,0.0794888436794281,1,1
3.215470200915436,35.08720263631546,288.0312812911259,0.009201551339959667,0.0,0.27499839022336303,-0.6322456515875408,0,0
5.611659363085054,37.09948779395142,292.9154335389138,0.002750144630342017,6.216709427014597,0.04075728381416217,1.0,0,0
-0.766666667,37.683333333,277.9434204101562,0.001899395138025284,1.611822304723635,0.31622323,0.0106664849445223,1,1
9.539444444,43.565,293.9948120117188,0.0027281295042485,5.50473704991075,0.056623742,0.3030817806720733,1,1
1.7204690976143087,35.15815981847476,281.54133167756083,0.006049528835924246,1.9995694579967922,0.2909538282382127,0.9183655599534511,0,0
9.264016424490404,43.83600082178087,301.302362311732,0.004331879126997411,2.6958139707856725,0.10563255633079195,0.5759221231463856,0,1
5.255380978568747,37.12611293677531,295.93957300386757,0.005610636352762979,9.032771420064822,0.0703141600728034,0.9996027287839565,0,0
14.870541464669756,44.034629330759365,310.25125144482854,0.0015152490541001202,0.0,0.16084075641617857,1.0,0,0
17.609733777958724,43.30084731425995,289.4477414836938,0.01231497015077761,0.0,0.22224740773248672,0.7944513860529414,0,0
-0.3118488006347355,38.56246808206829,267.7986226258819,0.0036865443552797795,2.070952829810393,0.29832807055303123,-0.46963182538290815,0,0
6.251421940111977,44.38151913205257,270.0822136717763,0.005698301897963427,0.0,0.18362812851030974,0.13805349473985837,0,0
13.944842015072922,45.64616389873829,298.75759615991035,0.008948225077659818,11.848434895463116,0.1213200891129962,0.36749812897897727,0,0
11.090128754710214,40.08608877533388,297.42472413758304,0.005539527659801211,6.544833501598997,0.10696051914502401,-0.19639450907034828,0,0
3.86,40.149722222,278.5521545410156,0.00466110510751605,5.733661643494652,0.20935456,0.304964542388916,1,1
18.405982282733053,38.84210131639526,293.3755442003574,0.014101763667437194,8.044473211142437,0.19876808028813994,1.0,0,0
11.709166667,39.998888889,302.8232727050781,0.007121308241039515,5.010743813412366,0.088000864,0.4179025590419769,1,1
8.102264715495608,48.487518889671684,276.27950029935045,0.0011926580667609306,12.928373781247718,0.18292791801275574,1.0,0,0
3.118888889,37.416388889,295.8590087890625,0.004397002514451742,10.67156205216867,0.1333264,0.1774986237287521,1,1
11.82,41.0725,301.8986511230469,0.006411200389266014,10.58553941415982,0.088223554,0.1113716289401054,1,1
11.830833333,40.205555556,298.0790710449219,0.006630815099924803,9.828450833284831,0.10215372,0.0621647201478481,1,1
25.470277778,76.431111111,291.6976623535156,0.01347487419843674,12.82833110769907,0.33702835,0.1183265745639801,1,1
5.816111111,43.753333333,279.68115234375,0.003725838614627719,2.743857872826528,0.10389645,0.3505179584026336,1,1
10.4015872876789,48.4822459672782,283.9158438662973,0.0032807372863191005,1.389317475786183,0.13502221755498972,-0.16757020278780968,0,0
12.970388675626129,40.233984968136134,308.20684659012693,0.006428369665239487,6.932203315459211,0.0962225102265377,-0.19519480252608618,0,0
11.204722222,39.650277778,297.9834289550781,0.003245801897719502,3.920077800320333,0.09187051,0.2101622372865677,1,1
3.142777778,37.425833333,295.5108337402344,0.005913478787988424,8.233956105244662,0.11941442,0.1585081666707992,1,1
7.6772282126522855,36.23347902705259,285.9585411964673,0.004624196657301906,0.0,0.1729573882814653,0.2821447545336906,0,0
12.550409244249876,40.13654553029569,304.8667951403045,0.007929210222068172,0.0,0.058095855082503395,-0.19795883013305127,0,0
3.953611111,41.163888889,278.1966552734375,0.0008801888325251639,5.833311623806509,0.1136636,0.3642818033695221,1,1
4.391944444,32.561388889,282.8209533691406,0.005227707792073488,4.796548636532429,0.2444368,0.3064039349555969,1,1
1.985555556,36.108055556,289.7340393066406,0.004559997003525496,4.440205379294368,0.15972207,0.2721558511257171,1,1
3.119061083997755,37.46851705032935,292.07220886796887,0.006104703647390514,9.621931374769177,0.17534277718207764,-0.4972755120020298,0,0
3.1870771202285457,37.01869153430737,293.44300357468177,0.001089009566878527,0.0,0.17079086177909353,-0.4309057093746433,0,0
21.030263648859187,36.328809284663734,299.14570030478086,0.007093650445556791,13.94423711634802,0.12219096779199788,-0.7871096808527372,0,0
2.4408270062403545,35.909373826178516,298.9711762660149,0.003419290303415562,2.1624288049328593,0.22255642815176688,0.08474826040448272,0,1
6.037637152457256,43.28584852125502,290.90120075537754,0.005045906662349078,12.894016142749326,0.17122933368535453,0.20477509307087177,0,1
9.505,44.075833333,302.3782348632812,0.003159732557833195,5.218143729197544,0.06286155,0.2169866263866424,1,1
1.4025,37.31,285.0808410644531,0.004093000199645758,3.804721479976897,0.18118784,0.5311456322669983,1,1
5.666666667,36.866666667,288.0847778320312,0.003392964601516724,7.04241142347146,0.10658194,0.0591367185115814,1,1
16.153333333,44.791666667,298.8395690917969,0.004889035131782293,7.148311536873678,0.11091683,0.2027622610330581,1,1
6.008818569779585,42.95440331847961,275.3971413391101,0.007357267227509077,0.0,0.11928584311089818,-0.5893407378671578,0,0
2.260277778,35.743611111,288.3179321289062,0.00350778759457171,5.034628760054657,0.18739718,0.2658409774303436,1,1
4.950199991002716,37.25060389703246,285.21983483933036,0.002668360179929882,18.11814471331837,0.10106379131232653,0.959489589156753,0,0
9.263934890156996,44.64144717925177,305.0626936247852,0.004422769512592162,6.412629740226243,0.061760412412531336,0.6269754499977912,0,1
9.503333333,44.073888889,305.45654296875,0.004964009393006563,2.207746616090104,0.06543743,0.2060319185256958,1,1
2.125509902351919,35.45689712412744,302.20810018496826,0.0066399361082833345,9.357356851178505,0.15577096209815608,-0.17923322423288962,0,0
6.342222222,39.868611111,278.1574401855469,0.0050549884326756,10.91561809635291,0.252283,0.4639415740966797,1,1
0.870277778,37.005555556,294.1375732421875,0.006796684581786394,5.41001409894204,0.121676095,0.2933753728866577,1,1
8.031283274962927,38.80866772738367,278.7167375230053,0.0,6.838155333793464,0.05184153546347682,0.19400679924422176,0,0
9.653611111,42.924722222,299.1081848144531,0.004035168327391148,3.194416449496288,0.06361954,0.3819231688976288,1,1
2.190277778,35.738055556,293.5307312011719,0.006331949029117823,9.683713003983762,0.17481978,0.0515207946300506,1,1
2.754444444,36.718888889,298.3791198730469,0.003452638164162636,4.388349357531974,0.118065156,0.243346020579338,1,1
7.946111111,39.152777778,287.3441162109375,0.003371059894561768,8.648118752053376,0.12481648,0.1803192794322967,1,1
21.59324856715502,37.13143790806829,288.64200713583915,0.008577464614040369,5.759476502303714,0.21261130429810474,0.7145760068512534,0,0
0.0781626607589388,36.983599537612655,279.60649437577666,0.0006245521300888759,0.2573647174081648,0.3534777221209411,0.2894389773800785,0,0
-1.533333333,37.5,274.8989868164062,0.004146275576204062,14.42122477890792,0.32086506,0.6993541121482849,1,1
5.935619210817709,37.208318095237026,291.91354661823783,0.0035930741588715135,9.728473791985389,0.12480242621826086,0.1938401222488319,0,1
6.636637765949814,44.45936764030203,291.38445586736157,0.00391480387541897,5.973716755938332,0.1650696982866438,0.9154318318677033,0,0
9.325829512994794,41.84548111086561,300.7200677946176,0.006209628547592596,4.909088945272931,0.0,1.0,0,0
6.511111111,47.232777778,291.4791564941406,0.00340218935161829,1.66744201757252,0.083534785,0.2867523729801178,1,1
10.184272012501832,47.761734858255686,312.5618062681015,0.008014901270652009,1.5769764048390131,0.06582528343604965,-0.44472878240002833,0,0
15.308419624660669,43.81699823070649,290.021287343514,0.0006427898597394181,5.107184588335402,0.07651953446718068,-0.021136409684454266,0,0
2.675682547155467,37.129244799653705,290.5651741135131,0.0038812867798784473,12.185964003962422,0.12733022040992997,0.2541809058091655,0,1
3.1264582401495145,36.48401230856133,301.6656473398184,0.003044156844054087,19.362016915153784,0.17766226828380693,0.26092070965010816,0,0
6.512427046262632,44.61112690867687,285.5655588584343,0.0002969483669041954,0.0,0.15302122954974628,-0.568170535078331,0,0
9.964166667,39.931944444,296.2723693847656,0.002378136152401567,8.304295133298359,0.07627482,0.5309637188911438,1,1
10.351666667,44.552777778,286.6555480957031,0.004916047677397728,6.11299140375674,0.14417838,0.1644167453050613,1,1
11.162222222,40.123055556,301.0753479003906,0.004869944415986538,1.797724016433917,0.081557654,0.1632191985845565,1,1
11.525426564282029,40.690120932649606,297.2002146021777,0.011285069653310735,7.7982601696590255,0.15846117238583962,0.7310842348439055,0,0
10.317801396965164,48.57414513732335,280.7983956575221,0.009871225836933723,0.0,0.17038096314065154,-0.3745740757618532,0,0
2.493888889,36.826944444,278.7599182128906,0.005711974110454321,8.157856965828062,0.28119937,0.2433628290891647,1,1
10.999722222,39.810833333,300.4149169921875,0.005536491516977549,3.261856210169385,0.09963366,0.4700772166252136,1,1
10.051429404555938,47.291377907556075,307.4349488179233,0.0002221902166480768,0.04871670958620733,0.1264616559449494,0.03160169245463712,0,0
9.453333333,43.450277778,302.3835754394531,0.005211215000599623,7.278133960904284,0.060278185,0.0657402500510215,1,1
5.281345707126515,36.92914619593867,289.5126720855445,0.004983986851621839,14.915319980570818,0.15680159576762073,0.021830457108056894,0,0
2.073611111,35.441944444,282.6609802246094,0.006137487012892962,4.694528186534399,0.31335407,0.2431056499481201,1,1
-0.382777778,37.623333333,279.249755859375,0.004921572282910347,4.16865818331564,0.23842461,0.0503730177879333,1,1
7.977777778,43.370277778,293.4217529296875,0.00413209293037653,3.895936112638764,0.08595487,0.0751697942614555,1,1
7.919444444,43.652777778,292.8914489746094,0.002961361547932029,4.973047217523245,0.06668556,0.1963113397359848,1,1
9.878705102900192,50.62013669360982,282.24399290447434,0.0026215983949781376,9.227365993355729,0.13385382757197867,-0.7402083885746333,0,0
2.980953974605606,36.83641821504581,301.4250860481852,0.004284650669101303,4.151896358033499,0.19444192081593348,-0.5370704697253821,0,0
10.005277778,48.840555556,286.4916687011719,0.007442280650138855,4.708177200573094,0.22771515,0.1234645694494247,1,1
13.308927129300237,43.9635959948565,312.57755229658295,0.003079186028569201,0.0,0.11109266503429605,0.34865233952361085,0,0
8.324722222,39.448055556,294.0521545410156,0.003074310487136245,9.187536260461258,0.062144212,0.4332882165908813,1,1
6.461944444,46.896666667,293.5374145507812,0.006962829735130072,5.010569943464889,0.14748952,0.3100049197673797,1,1
13.58521152225047,45.88659836016732,300.13710637928045,0.0071747572058729805,0.0,0.10959902517555462,0.536667235423494,0,0
24.852222222,37.3225,297.8433532714844,0.009379341267049313,0.6106401692817652,0.144502,-0.0017605633474886,1,1
3.163888889,36.890555556,295.5992736816406,0.004040515515953302,10.89759752144965,0.12238667,0.158893272280693,1,1
0.016666667,37.916666667,275.0247497558594,0.002366909058764577,7.755537108194837,0.2870173,0.6676866412162781,1,1
3.183055556,36.941388889,292.9180603027344,0.005033745896071196,8.780964833636473,0.12166833,0.1858837753534317,1,1
1.796944444,36.792222222,303.0907287597656,0.005613352637737989,5.252854922128542,0.096783884,0.4098904728889465,1,1
3.3465095505654556,35.31930310313899,292.42582040186113,0.0021895047581815446,6.781151917632494,0.13648129144412563,0.1798443761280406,0,1
-0.366666667,37.533333333,274.0422973632812,0.004083145875483751,13.83467718724991,0.29301813,0.6475789546966553,1,1
5.64994835347043,36.934192275853704,289.0638575659625,0.0005220458398921368,0.0,0.036482857934750534,-0.38185200352852267,0,0
12.2125,39.976111111,300.5094604492188,0.005541257560253143,7.654334489560259,0.08752668,0.1636461913585662,1,1
3.5592294971888383,37.0397589331798,298.0014280926783,0.002910056542672499,10.513506687635875,0.10255421132108856,-0.7505651313105404,0,0
8.888333333,43.186111111,293.1208801269531,0.003224219428375363,6.562015619598609,0.06266192,0.2476891130208969,1,1
11.946428654884944,39.7816736391472,296.9674028472044,0.006105655456856083,10.906505515275164,0.02898733979712622,0.24016583279340895,0,1
1.951666667,36.030277778,295.1316223144531,0.005338637623935938,6.573035357863111,0.16770262,0.0940465927124023,1,1
3.498611111,37.022777778,296.3037414550781,0.003121173242107034,0.3877744842935265,0.15110657,0.154683381319046,1,1
4.284667532019813,37.98285739147566,290.12531969834697,0.003205384614558245,13.198975552080906,0.2504056047252573,-0.43630061026437406,0,0
1.266666667,35.916666667,271.8997192382812,0.003494169563055038,5.928051928431586,0.2982395,0.0662551447749137,1,1
0.979722222,37.324444444,292.4803466796875,0.01015570573508739,4.619383176069976,0.122138664,0.341339498758316,1,1
2.393888889,35.726944444,286.0401916503906,0.002968549961224198,6.136191427252837,0.17874902,0.1840664446353912,1,1
9.666666667,41.75,299.256591796875,0.004512246232479811,7.628519553844236,0.09981016,0.5133349299430847,1,1
9.916139220033449,42.07553882286067,287.9247804553418,0.0007753634938725404,3.6535461414169856,0.03100234217385492,0.34227548736616903,0,0
11.508055556,39.975833333,300.2822570800781,0.004957677330821753,1.624545911470638,0.079628244,0.5917908549308777,1,1
11.420084724130787,40.34262031598291,298.528893927024,0.006552070947363797,0.0,0.07528287022812359,-0.04016175489630519,0,0
8.993888889,39.611666667,294.9555969238281,0.00259406678378582,6.599786243803513,0.065495886,0.275198757648468,1,1
6.561989355609304,42.54076225974711,277.55738945757446,0.003409258183604656,8.149306258089286,0.15966169678156597,1.0,0,0
